StayDate,ProductID,InventoryType,Quantity,AvgPrice,GrossRevenue,Cost,Profit
1/5/23,7810,SHOW,57,32.7645,1726.59,1211.23,515.36
1/5/23,742,HOTEL,29,335.922,9021.74,6813.1,1297.05
1/5/23,7754,SHOW,9,74.28,668.52,442.89,225.63
1/5/23,7853,SHOW,236,97.1296,22884.8,15771.7,7113.1
1/5/23,4369,HOTEL,6,364.0833,2184.5,1669.4,291.74
1/5/23,7658,SHOW,114,113.5344,12185.13,8815.02,3370.11
1/5/23,7911,SHOW,13,66.29,856.7,577.48,279.22
1/5/23,748,HOTEL,31,223.2987,6764.1,5095.84,1005.74
1/5/23,790,HOTEL,3,199.63,598.89,450.5,89.83
1/5/23,792,HOTEL,49,209.13,10242.46,7678.75,1536.37
1/5/23,1906,SHOW,305,109.3232,34298.63,26314.38,7984.25
1/5/23,2088,SHOW,29,41.7337,1121.31,665.08,456.23
1/5/23,743,HOTEL,12,174.6517,2095.82,1599,289
1/5/23,7826,HOTEL,2,1202.255,2404.51,1845.05,312.59
1/5/23,28,SHOW,51,33.0973,1765.87,1167.93,597.94
1/5/23,7925,SHOW,34,100.1725,2900.19,2111.35,788.84
1/5/23,722,HOTEL,12,631.715,6350.78,4761.14,952.61
1/5/23,7662,SHOW,19,45.1633,827.9,501.89,326.01
1/5/23,804,HOTEL,3,234.41,703.23,521.01,112.52
1/5/23,741,HOTEL,15,128.2661,2158.29,1676.5,280.55
1/5/23,3802,SHOW,39,49.4112,1884.72,1209.63,675.09
1/5/23,2685,SHOW,14,94.5542,1323.76,955,368.76
1/5/23,787,HOTEL,15,434.6173,6005.17,4502.02,900.78
1/5/23,807,HOTEL,10,117.3338,1161.1,865.72,174.18
1/5/23,5727,SHOW,36,69.6237,2492.67,1658.2,834.47
1/5/23,4153,SHOW,31,70.29,2177.4,1420.01,757.39
1/5/23,7937,SHOW,107,189.3588,20136.9,15152.4,4984.5
1/5/23,599,SHOW,671,206.8987,136581.45,112577.67,24003.78
1/5/23,926,SHOW,82,108.02,8311.12,6242.62,2068.5
1/5/23,2032,HOTEL,1,90.02,90.02,69.3,11.71
1/5/23,7688,SHOW,39,70.207,2750.58,1783.43,967.15
1/5/23,788,HOTEL,1,164.89,164.89,119.25,29.68
1/5/23,7917,SHOW,5,36.83,184.15,111.65,72.5
1/5/23,777,HOTEL,3,294.3167,882.95,623,176.59
1/5/23,5942,SHOW,28,70.7445,1900.44,1236,664.44
1/5/23,3053,SHOW,109,50.8968,5605.29,3562.95,2042.34
1/5/23,7774,SHOW,137,73.7445,10272.62,7276.74,2995.88
1/5/23,778,HOTEL,1,622.46,622.46,466.65,93.37
1/5/23,726,HOTEL,32,248.9568,7321.52,5499.61,1086.07
1/5/23,813,HOTEL,9,293.0795,2507.56,1879.93,376.1
1/5/23,3480,SHOW,88,72.9695,6349.16,4090.87,2258.29
1/5/23,806,HOTEL,1,157.42,157.42,118.41,23.62
1/5/23,93,SHOW,245,102.6757,25213.57,19296.26,5917.31
1/5/23,763,HOTEL,3,145.27,439.35,310,87.87
1/5/23,715,HOTEL,27,522.018,13674.96,10245.89,2058.17
1/5/23,2292,SHOW,55,81.6893,4424.16,2989.05,1435.11
1/5/23,6995,SHOW,1,53.14,53.14,32.73,20.41
1/6/23,118,SHOW,90,77.8696,6860.52,4573.9,2286.62
1/6/23,7784,SHOW,85,111.0545,9057.9,6324,2733.9
1/6/23,2032,HOTEL,14,137.591,1887.48,1453.2,245.35
1/6/23,7835,SHOW,389,138.1073,50380.19,39224.65,11155.54
1/6/23,748,HOTEL,14,284.4853,3705.91,2810.76,529.71
1/6/23,1051,HOTEL,12,440.8083,5217.05,4014.76,665.13
1/6/23,4368,SHOW,82,60.4925,4907.5,3468.33,1439.17
1/6/23,3802,SHOW,22,55.6833,1176.44,757.04,419.4
1/6/23,7772,SHOW,79,105.954,8399.09,6078.6,2320.49
1/6/23,4097,HOTEL,2,208.48,416.96,295.2,83.39
1/6/23,745,HOTEL,1,290.19,290.19,218.28,43.53
1/6/23,722,HOTEL,27,491.1463,12178.49,9157.46,1795.75
1/6/23,807,HOTEL,4,173.78,695.12,518.29,104.27
1/6/23,7586,SHOW,21,155.4481,3106.61,2227.65,878.96
1/6/23,4343,HOTEL,1,246.03,246.03,195.3,24.6
1/6/23,779,HOTEL,2,413.835,827.67,584,165.53
1/6/23,784,HOTEL,2,271.2,542.4,408,81.36
1/6/23,7448,SHOW,159,42.0582,6113.14,4274.38,1838.76
1/6/23,7698,SHOW,52,72.4685,3105.25,2244.9,860.35
1/6/23,3480,SHOW,118,72.6856,8534.86,5488.77,3046.09
1/6/23,741,HOTEL,6,197.355,1184.13,919.8,153.93
1/6/23,602,SHOW,1,72.52,72.52,47.55,24.97
1/6/23,756,HOTEL,9,290.3475,2574.86,1930.35,386.24
1/6/23,6942,SHOW,21,65.428,1349.24,846.47,502.77
1/6/23,7419,SHOW,9,76.4233,687.81,448.83,238.98
1/6/23,798,HOTEL,5,184.575,916.03,689.03,137.42
1/6/23,92,SHOW,98,99.0969,9917.75,7379.56,2538.19
1/6/23,715,HOTEL,10,435.9725,4356.55,3187,743.13
1/6/23,7757,HOTEL,3,304.2333,912.7,724.5,91.27
1/6/23,785,HOTEL,9,201.74,1786.12,1332.22,275.65
1/6/23,599,SHOW,683,215.5136,144609.27,119176.92,25432.35
1/6/23,6945,HOTEL,1,173.93,173.93,127.75,29.57
1/6/23,4213,HOTEL,2,424.04,848.08,635.8,127.21
1/6/23,723,HOTEL,1,361.6,361.6,272,54.24
1/6/23,5940,SHOW,287,100.6224,27598.64,20788.26,6810.38
1/6/23,7917,SHOW,2,49.53,99.06,60.06,39
1/6/23,7766,HOTEL,3,457.3033,1371.91,1089,137.19
1/6/23,802,HOTEL,4,245.7775,983.11,696,196.63
1/6/23,7658,SHOW,109,107.6556,12124.67,8781.82,3342.85
1/6/23,6996,SHOW,19,91.0228,1618.95,1193.99,424.96
1/6/23,754,HOTEL,2,265.73,531.46,421.86,53.16
1/6/23,130,SHOW,441,140.4075,61314.31,47009.93,14304.38
1/6/23,742,HOTEL,45,289.3802,10568.07,8187.71,1284.86
1/6/23,783,HOTEL,33,316.0937,10188.3,7741.54,1410.96
1/6/23,746,HOTEL,2,257.94,515.88,386.75,77.38
1/6/23,804,HOTEL,37,200.383,6743.5,5045.59,1022.79
1/6/23,799,HOTEL,1,197.74,197.74,148.74,29.66
1/6/23,5942,SHOW,25,69.35,1678.34,1095,583.34
1/6/23,7602,SHOW,40,81.4542,3317.87,2431.39,886.48
1/6/23,7754,SHOW,18,69.44,1240.24,810.78,429.46
1/6/23,627,SHOW,74,56.2368,4004.39,2566.7,1437.69
1/6/23,7924,SHOW,4,43.18,172.72,108.8,63.92
1/6/23,773,HOTEL,12,189.8911,2246.63,1644.68,381.9
1/6/23,7805,SHOW,11,45.1633,485.18,294.13,191.05
1/6/23,2292,SHOW,57,86.0593,4736.11,3180.3,1555.81
1/6/23,1729,HOTEL,45,374.4707,16104.47,11479.01,3089.57
1/6/23,7853,SHOW,306,98.3698,29212.48,20094.32,9118.16
1/6/23,787,HOTEL,41,367.1059,12935.96,9653.47,1990.84
1/6/23,710,HOTEL,3,183.52,545.08,387.6,109.02
1/6/23,3816,HOTEL,4,509.075,2036.3,1526.6,305.44
1/6/23,7434,SHOW,12,131.875,1618.57,1161.26,457.31
1/6/23,7937,SHOW,158,192.9528,30481.04,22932.04,7549
1/6/23,7765,HOTEL,5,448.3241,2156.49,1711.8,215.65
1/6/23,776,HOTEL,9,383.7929,3152.74,2361.74,474.97
1/6/23,786,HOTEL,31,173.6402,4570.88,3463.58,643.9
1/6/23,7688,SHOW,58,70.386,4147.5,2670.65,1476.85
1/6/23,792,HOTEL,71,228.2237,15531.53,11656.09,2315.89
1/6/23,5727,SHOW,25,65.8185,1543.62,996.75,546.87
1/6/23,3122,SHOW,625,181.8182,115318.09,90224.5,25093.59
1/6/23,4078,SHOW,26,48.4433,1255.2,793.1,462.1
1/6/23,713,HOTEL,29,266.5835,7227.88,5374.35,1134.47
1/6/23,7932,SHOW,31,48.8181,1551.54,984.65,566.89
1/6/23,737,HOTEL,102,234.7897,21920.12,15261.72,4616.41
1/6/23,1906,SHOW,249,114.0418,26248.44,20110.01,6138.43
1/6/23,7662,SHOW,16,41.486,623.71,378.15,245.56
1/6/23,704,HOTEL,27,319.2875,7643.81,5775.63,1095.42
1/6/23,816,HOTEL,17,343.0077,5379.34,4179.3,640.87
1/6/23,1138,SHOW,174,39.6885,6745.1,4304,2441.1
1/6/23,813,HOTEL,21,333.8595,6590.41,4940.85,988.47
1/6/23,812,HOTEL,1,378.4,378.4,267,75.68
1/6/23,2088,SHOW,26,45.3185,1199.14,716.08,483.06
1/6/23,4116,SHOW,40,70.4314,2713.68,1774,939.68
1/6/23,778,HOTEL,28,337.6841,9219.15,6918.99,1374.4
1/6/23,4369,HOTEL,14,299.668,3687.34,2764.37,553.1
1/6/23,814,HOTEL,3,234.74,704.22,504.21,132.55
1/6/23,7774,SHOW,133,73.6753,9701.91,6864.31,2837.6
1/6/23,7826,HOTEL,2,799.84,1599.68,1227.49,207.95
1/6/23,6995,SHOW,22,42.7114,877.08,534.78,342.3
1/6/23,720,HOTEL,5,182.6716,905.07,680.8,135.77
1/6/23,726,HOTEL,14,208.4547,2824.64,2117.64,423.65
1/6/23,4153,SHOW,32,74.4123,2333.74,1523.47,810.27
1/6/23,93,SHOW,256,96.606,25021.54,19057.29,5964.25
1/6/23,7925,SHOW,17,96.5712,1632.46,1201.81,430.65
1/6/23,926,SHOW,85,103.3716,8395.54,6316.74,2078.8
1/6/23,2685,SHOW,18,95.2325,1717.9,1241.2,476.7
1/6/23,743,HOTEL,23,205.2636,4013.43,3081,531.96
1/6/23,7753,SHOW,9,29.9966,252.19,166.89,85.3
1/6/23,7479,SHOW,12,45.444,547.1,334.15,212.95
1/6/23,1109,HOTEL,8,178.6233,1398.34,1073.84,180.83
1/6/23,731,HOTEL,2,429.71,859.42,682.2,85.94
1/6/23,7787,SHOW,196,105.5798,20698.19,15017.51,5680.68
1/6/23,777,HOTEL,35,332.496,10330.98,7695.99,1605.26
1/6/23,7732,HOTEL,16,337.9583,4898.61,3684.8,734.77
1/6/23,7933,SHOW,4,62.49,249.96,159.96,90
1/6/23,7621,SHOW,91,34.3618,3224.29,2254.65,969.64
1/6/23,2414,HOTEL,10,614.9431,5540.5,4266.25,703.42
1/6/23,6940,HOTEL,3,182.87,533.7,392.01,90.72
1/6/23,1699,HOTEL,13,384.8987,3546.24,2540.63,665.68
1/6/23,3053,SHOW,101,50.8142,5330.91,3394.55,1936.36
1/6/23,774,HOTEL,87,264.5556,21908.28,15589.94,4232.33
1/6/23,7744,SHOW,7,64.2566,444.23,284.47,159.76
1/7/23,7448,SHOW,202,44.07,8170.51,5716.73,2453.78
1/7/23,7925,SHOW,21,88.9171,1698.61,1239.04,459.57
1/7/23,722,HOTEL,53,247.2693,10694.97,7881.73,1758.66
1/7/23,7862,SHOW,34,40.63,1383.96,885.16,498.8
1/7/23,7754,SHOW,35,63.612,2283.21,1503.35,779.86
1/7/23,7419,SHOW,12,76.91,1029.25,679.75,349.5
1/7/23,5942,SHOW,27,64.625,1577.05,1005,572.05
1/7/23,2685,SHOW,46,96.8322,4349.58,3137.82,1211.76
1/7/23,7784,SHOW,138,106.8485,14629.5,10176,4453.5
1/7/23,741,HOTEL,9,127.5127,780.41,606.2,101.43
1/7/23,7899,SHOW,21,69.44,1443.72,943.41,500.31
1/7/23,7479,SHOW,10,43.672,427.86,259.87,167.99
1/7/23,787,HOTEL,40,197.3134,7048.58,5150.41,1209.09
1/7/23,720,HOTEL,2,105.645,211.29,158.93,31.7
1/7/23,1729,HOTEL,32,274.7327,8239.94,6046.5,1384.4
1/7/23,7826,HOTEL,3,325.1167,975.35,748.41,126.8
1/7/23,130,SHOW,625,139.5059,86790.59,66519.43,20271.16
1/7/23,7757,HOTEL,2,244.9,489.8,388.8,48.98
1/7/23,7885,SHOW,9,111.32,1001.88,727.2,274.68
1/7/23,4153,SHOW,67,75.8106,5013.04,3271.07,1741.97
1/7/23,7937,SHOW,184,199.0164,36328.45,27308.38,9020.07
1/7/23,7787,SHOW,191,106.7677,20305.77,14706.46,5599.31
1/7/23,6942,SHOW,21,63.15,1256.36,784.19,472.17
1/7/23,4368,SHOW,48,54.64,2550.61,1799.68,750.93
1/7/23,798,HOTEL,3,100.95,302.85,227.8,45.43
1/7/23,7732,HOTEL,1,157.27,157.27,118.3,23.59
1/7/23,3480,SHOW,202,73.6025,14632.52,9424.04,5208.48
1/7/23,2032,HOTEL,2,90.02,180.04,138.6,23.42
1/7/23,1906,SHOW,485,105.063,50683.63,38743.66,11939.97
1/7/23,2088,SHOW,26,42.19,1016.64,603.28,413.36
1/7/23,779,HOTEL,13,164.7402,2130.71,1497.72,432.6
1/7/23,813,HOTEL,36,139.2492,4554.26,3438.9,655.25
1/7/23,800,HOTEL,7,138.9633,876.51,704.6,77.64
1/7/23,816,HOTEL,37,222.4729,7994.75,6141.47,1031.58
1/7/23,704,HOTEL,48,173.6204,6659.09,4958.26,1037.44
1/7/23,778,HOTEL,5,161.8512,685.96,514.25,102.89
1/7/23,804,HOTEL,4,157.3516,566.39,419.62,90.62
1/7/23,7772,SHOW,95,110.1966,10484.14,7615.79,2868.35
1/7/23,776,HOTEL,8,266.3412,2245.36,1673.52,347.93
1/7/23,599,SHOW,717,216.0395,155224.44,127876.39,27348.05
1/7/23,4097,HOTEL,1,162.72,162.72,115.2,32.54
1/7/23,773,HOTEL,8,121.0591,887.24,649.52,150.82
1/7/23,4116,SHOW,90,74.52,6750.26,4503.5,2246.76
1/7/23,742,HOTEL,53,157.2681,7041.73,5143.64,1209.91
1/7/23,1051,HOTEL,17,233.7959,3834.65,2942.47,498.49
1/7/23,737,HOTEL,115,117.9978,12384.17,8620.08,2610.68
1/7/23,3802,SHOW,29,57.05,1604.1,1042.18,561.92
1/7/23,756,HOTEL,17,182.5895,3139.51,2353.65,470.93
1/7/23,28,SHOW,35,37.128,1332.26,878.86,453.4
1/7/23,7434,SHOW,37,182.783,6656.39,4781.7,1874.69
1/7/23,7917,SHOW,5,49.53,247.65,150.15,97.5
1/7/23,627,SHOW,46,56.7283,2406.72,1539.3,867.42
1/7/23,802,HOTEL,1,190.97,190.97,135.2,38.19
1/7/23,7853,SHOW,355,97.5332,33458.56,22994.36,10464.2
1/7/23,6996,SHOW,18,90.044,1564.29,1153.98,410.31
1/7/23,7658,SHOW,69,103.6329,6982.89,5045.22,1937.67
1/7/23,7688,SHOW,62,69.2566,4351.9,2793.45,1558.45
1/7/23,814,HOTEL,8,167.4275,1260.93,886.92,255.33
1/7/23,7774,SHOW,246,73.7871,18112.14,12812.58,5299.56
1/7/23,92,SHOW,87,98.1739,8744.06,6505.24,2238.82
1/7/23,785,HOTEL,1,103.45,103.45,75.73,17.59
1/7/23,118,SHOW,114,74.1677,8172.9,5394.2,2778.7
1/7/23,926,SHOW,90,106.7157,9120.28,6848.95,2271.33
1/7/23,788,HOTEL,9,112.2271,839.73,654.38,97.77
1/7/23,7586,SHOW,59,154.1194,8976.42,6441.5,2534.92
1/7/23,1109,HOTEL,2,193.21,386.42,286.56,61.52
1/7/23,715,HOTEL,45,228.7146,10565.12,7534.4,2022.65
1/7/23,5940,SHOW,320,102.9776,32120.14,24198.66,7921.48
1/7/23,7871,SHOW,13,67.95,887.38,558.41,328.97
1/7/23,7621,SHOW,121,35.3013,3929.5,2755.21,1174.29
1/7/23,7932,SHOW,20,48.285,947.22,599.76,347.46
1/7/23,713,HOTEL,49,142.202,5821.33,4236.44,1018.03
1/7/23,7805,SHOW,20,41.7283,829.72,503.04,326.68
1/7/23,3122,SHOW,646,181.6405,115804.27,90666.36,25137.91
1/7/23,7835,SHOW,404,141.3365,52186.25,40541.9,11644.35
1/7/23,2414,HOTEL,12,198.4612,2306.66,1797.53,268.62
1/7/23,4078,SHOW,44,52.869,2288.73,1452.2,836.53
1/7/23,7602,SHOW,70,81.63,5707.13,4185.37,1521.76
1/7/23,93,SHOW,257,98.942,24792.35,18912.1,5880.25
1/7/23,2292,SHOW,70,79.635,5456.04,3632.5,1823.54
1/7/23,1138,SHOW,255,43.8478,10073.7,6440,3633.7
1/7/23,748,HOTEL,4,236.1916,962.76,726.06,142.31
1/7/23,54,SHOW,923,153.3932,142012.93,111355.91,30657.02
1/7/23,4335,HOTEL,1,282.32,282.32,249,0
1/7/23,3416,HOTEL,2,301.14,602.28,478.08,60.23
1/7/23,7744,SHOW,17,63.845,1146.42,742.82,403.6
1/7/23,5727,SHOW,50,67.9578,3370.58,2223.1,1147.48
1/7/23,792,HOTEL,34,145.1758,4645.12,3462.98,718.77
1/7/23,6995,SHOW,10,44.015,494.9,304.14,190.76
1/7/23,7933,SHOW,3,37.39,112.17,70.65,41.52
1/7/23,783,HOTEL,25,191.2476,3786.42,2812.3,597.83
1/7/23,7662,SHOW,8,40.5833,315.44,191.26,124.18
1/7/23,7828,HOTEL,1,418.6,418.6,321.2,54.42
1/7/23,774,HOTEL,37,174.4193,5916.39,4175.2,1182.55
1/7/23,726,HOTEL,13,141.0617,1656.89,1242.18,248.5
1/7/23,777,HOTEL,76,165.0878,11329.76,8210.25,2021.08
1/7/23,4369,HOTEL,18,161.2005,2548.57,1918.79,373.06
1/7/23,3053,SHOW,164,51.618,8427.71,5362.2,3065.51
1/7/23,812,HOTEL,1,301.87,301.87,213,60.37
1/7/23,7698,SHOW,79,69.9305,5532.99,4028.62,1504.37
1/7/23,1699,HOTEL,11,152.8519,1659.08,1225.16,270
1/8/23,7911,SHOW,6,67.02,397.28,271.76,125.52
1/8/23,4213,HOTEL,7,72.445,576.74,442.57,74.95
1/8/23,7835,SHOW,341,125.8275,37908.94,29465.01,8443.93
1/8/23,92,SHOW,45,101.6425,4572.45,3400.18,1172.27
1/8/23,1051,HOTEL,34,140.1346,4694.31,3613.18,597.75
1/8/23,7434,SHOW,40,158.1038,6053.94,4341.71,1712.23
1/8/23,1729,HOTEL,3,143.54,389.12,266.4,87.08
1/8/23,4368,SHOW,90,53.0416,5234.76,3703.06,1531.7
1/8/23,7448,SHOW,144,40.1283,5646.15,3951.17,1694.98
1/8/23,7419,SHOW,9,76.1933,656.84,425.72,231.12
1/8/23,7885,SHOW,11,135.764,1468.96,965.6,503.36
1/8/23,778,HOTEL,12,83.827,1096.04,838.25,145.62
1/8/23,804,HOTEL,14,37.0287,374.86,284.01,52.84
1/8/23,816,HOTEL,42,161.8691,6462.77,5007.17,785.69
1/8/23,6996,SHOW,30,82.9422,2453.07,1812.75,640.32
1/8/23,756,HOTEL,4,34.35,137.4,103.02,20.6
1/8/23,800,HOTEL,21,96.0648,2062.22,1393,482.83
1/8/23,7772,SHOW,103,93.6841,9428.33,6786.71,2641.62
1/8/23,722,HOTEL,113,74.5555,8309.93,5859.91,1665.84
1/8/23,7662,SHOW,13,42.865,543.38,329.43,213.95
1/8/23,7688,SHOW,79,70.2188,5583.21,3589.07,1994.14
1/8/23,7757,HOTEL,1,79.09,79.09,62.78,7.91
1/8/23,1815,SHOW,47,100.09,4748.73,3481.58,1267.15
1/8/23,3807,SHOW,18,36.832,533.34,330.94,202.4
1/8/23,130,SHOW,372,140.6075,51994.38,39880.85,12113.53
1/8/23,7602,SHOW,46,77.2558,3596.86,2634.1,962.76
1/8/23,704,HOTEL,85,40.4023,3985.57,2876.17,724.66
1/8/23,7479,SHOW,9,47.8066,439.12,269.69,169.43
1/8/23,7586,SHOW,26,150.489,3837.1,2754.56,1082.54
1/8/23,7925,SHOW,23,90.1428,1903.74,1386.04,517.7
1/8/23,7932,SHOW,26,52.8912,1332.47,846.1,486.37
1/8/23,713,HOTEL,78,26.868,2205.92,1577.27,417.61
1/8/23,7784,SHOW,180,111.63,19537.2,13596,5941.2
1/8/23,784,HOTEL,5,84.89,468.1,352.11,70.21
1/8/23,5727,SHOW,56,66.1637,3650.61,2399.6,1251.01
1/8/23,4153,SHOW,54,75.927,4091.26,2676.09,1415.17
1/8/23,7754,SHOW,27,61.4009,1662.91,1073.67,589.24
1/8/23,3122,SHOW,463,168.129,78075.73,61208.72,16867.01
1/8/23,926,SHOW,101,110.8173,10105.48,7582.72,2522.76
1/8/23,813,HOTEL,9,79.3841,664.67,507.44,89.35
1/8/23,1906,SHOW,429,102.014,42703.61,32548.82,10154.79
1/8/23,7836,SHOW,13,45.91,596.83,361.92,234.91
1/8/23,3480,SHOW,144,75.6535,10646.64,6883.95,3762.69
1/8/23,792,HOTEL,50,27.1907,1448.36,971.45,346.9
1/8/23,1138,SHOW,184,44.1281,7589.8,4872,2717.8
1/8/23,748,HOTEL,8,126.566,991.26,745.6,148.7
1/8/23,743,HOTEL,14,65.1787,901.29,678,135.17
1/8/23,2685,SHOW,18,98.1371,1721,1236.76,484.24
1/8/23,787,HOTEL,110,61.4511,6635.09,4704.36,1301.29
1/8/23,737,HOTEL,49,23.171,1157.23,870.2,170.58
1/8/23,7917,SHOW,3,49.53,148.59,90.09,58.5
1/8/23,742,HOTEL,198,23.9652,4716.13,3290.79,984.91
1/8/23,4078,SHOW,23,52.6887,1142.85,741.65,401.2
1/8/23,814,HOTEL,2,54.79,109.58,77.32,21.92
1/8/23,779,HOTEL,9,60.5046,536.53,389.87,94.48
1/8/23,7765,HOTEL,3,100.345,299.34,237.61,29.94
1/8/23,7805,SHOW,25,41.8728,1043.92,632.89,411.03
1/8/23,786,HOTEL,3,62.85,188.55,146.94,21.96
1/8/23,783,HOTEL,26,68.3741,1755.95,1224.72,367.36
1/8/23,777,HOTEL,78,64.9588,4842.87,3398.7,989.46
1/8/23,602,SHOW,3,72.52,217.56,142.65,74.91
1/8/23,7732,HOTEL,2,185.32,370.64,268.96,66.72
1/8/23,5942,SHOW,56,73.0352,3960.73,2592,1368.73
1/8/23,1699,HOTEL,2,96.37,192.74,136,38.55
1/8/23,7774,SHOW,209,74.3011,15550.11,11022.67,4527.44
1/8/23,118,SHOW,102,76.4608,7692.42,5134.45,2557.97
1/8/23,93,SHOW,250,96.0734,24997.34,19100.09,5897.25
1/8/23,2414,HOTEL,17,176.1318,2747.9,2120.25,343.98
1/8/23,54,SHOW,784,129.5024,97112.7,76148.41,20964.29
1/8/23,773,HOTEL,1,54.63,54.63,39.99,9.29
1/8/23,726,HOTEL,11,36.465,414.47,310.73,62.16
1/8/23,599,SHOW,626,211.9359,130886.19,107813.42,23072.77
1/8/23,715,HOTEL,11,221.7637,2097.43,1418.5,489.15
1/8/23,7621,SHOW,94,35.6729,3265.05,2290.72,974.33
1/8/23,3802,SHOW,37,48.5037,1748.02,1116.47,631.55
1/8/23,7862,SHOW,15,31.74,469.75,307.35,162.4
1/8/23,7899,SHOW,29,64.395,1858.8,1202.09,656.71
1/8/23,5894,SHOW,38,76.3346,2824.9,1832.6,992.3
1/8/23,4369,HOTEL,57,20.6787,1278.56,911.12,245.52
1/8/23,7658,SHOW,43,111.8442,4729.38,3416.54,1312.84
1/8/23,3816,HOTEL,4,147.765,591.06,443.12,88.66
1/8/23,7787,SHOW,134,106.1841,14387.52,10435.94,3951.58
1/8/23,627,SHOW,64,53.3242,3214.36,2043.2,1171.16
1/8/23,774,HOTEL,52,58.3022,2969.86,2077.94,613.9
1/8/23,7744,SHOW,8,63.78,510.24,326.18,184.06
1/9/23,3440,SHOW,44,97.7727,4353,2887.5,1465.5
1/9/23,741,HOTEL,3,35.15,105.45,81.9,13.71
1/9/23,1729,HOTEL,23,92.0731,2044.63,1360.8,501.75
1/9/23,627,SHOW,41,54.1362,2177.53,1410.45,767.08
1/9/23,4078,SHOW,39,50.4655,1919.2,1214.45,704.75
1/9/23,7836,SHOW,9,42.1325,382.97,232.22,150.75
1/9/23,7835,SHOW,211,119.8907,24159.75,18787.75,5372
1/9/23,2292,SHOW,55,78.5346,4219.46,2834.15,1385.31
1/9/23,7911,SHOW,4,69.44,277.76,191.84,85.92
1/9/23,7757,HOTEL,5,65.7258,328.63,260.85,32.88
1/9/23,726,HOTEL,1,36.22,36.22,27.16,5.43
1/9/23,778,HOTEL,18,97.567,2061.91,1561.07,291.95
1/9/23,7754,SHOW,21,67.3025,1367.11,902.41,464.7
1/9/23,737,HOTEL,55,31.5405,1903.54,1379.98,339
1/9/23,4116,SHOW,58,74.2312,4319.58,2879.5,1440.08
1/9/23,2685,SHOW,19,94.8714,1838.73,1325,513.73
1/9/23,7448,SHOW,125,39.4769,4745.82,3320.9,1424.92
1/9/23,816,HOTEL,53,133.9108,7090.64,5485.01,871.75
1/9/23,6996,SHOW,33,90.8728,2890.46,2138.13,752.33
1/9/23,4153,SHOW,30,77.4828,2326.34,1523.55,802.79
1/9/23,804,HOTEL,13,61.0288,909.97,691.8,125.59
1/9/23,7787,SHOW,101,99.2804,10124.84,7356.36,2768.48
1/9/23,7899,SHOW,7,71.86,500.6,329.47,171.13
1/9/23,7765,HOTEL,5,88.0916,436.72,340.66,50.49
1/9/23,891,HOTEL,1,271.26,271.26,203.36,40.69
1/9/23,3122,SHOW,469,174.2881,83906.16,65675.06,18231.1
1/9/23,776,HOTEL,1,141.49,141.49,93.6,35.37
1/9/23,792,HOTEL,25,19.3393,479.25,303.6,135.01
1/9/23,787,HOTEL,98,49.273,4821.47,3362.82,1008.77
1/9/23,118,SHOW,99,78.7622,7448.68,4967.95,2480.73
1/9/23,722,HOTEL,116,80.9818,9976.23,6962.15,2082.46
1/9/23,813,HOTEL,22,67.3196,1606.14,1204.22,240.82
1/9/23,800,HOTEL,3,97.505,273.62,181,68.4
1/9/23,7389,SHOW,168,79.3306,12994.49,9503.09,3491.4
1/9/23,1815,SHOW,39,110.0976,4200.91,3073.01,1127.9
1/9/23,2032,HOTEL,4,21.815,87.26,67.2,11.34
1/9/23,1787,SHOW,59,81.5057,4788.52,3542.35,1246.17
1/9/23,7772,SHOW,82,84.7344,6707.51,4802.33,1905.18
1/9/23,715,HOTEL,21,157.874,2828.96,2048.43,506.4
1/9/23,713,HOTEL,79,26.3168,2189.88,1524.15,461.81
1/9/23,130,SHOW,294,140.4239,40678.24,31185.5,9492.74
1/9/23,814,HOTEL,4,73.34,293.36,207,58.68
1/9/23,3802,SHOW,28,45.831,1187.6,762.62,424.98
1/9/23,2414,HOTEL,3,147.2633,441.79,339,57.44
1/9/23,602,SHOW,4,64.035,256.14,166.2,89.94
1/9/23,748,HOTEL,10,123.1266,1213.44,936,155.72
1/9/23,7774,SHOW,115,73.9272,8476.14,5977.59,2498.55
1/9/23,1549,HOTEL,3,101.2467,303.74,228.48,45.56
1/9/23,1051,HOTEL,7,143.0244,908.08,696.8,118.05
1/9/23,7732,HOTEL,2,129.35,258.7,194.6,38.8
1/9/23,4369,HOTEL,48,22.9317,1038.99,730.82,210.35
1/9/23,745,HOTEL,2,53.635,107.27,82.58,13.95
1/9/23,7586,SHOW,38,148.3138,5150.1,3689.2,1460.9
1/9/23,746,HOTEL,8,58.5275,468.22,351.04,70.22
1/9/23,5727,SHOW,63,69.9007,4442.8,2961.25,1481.55
1/9/23,7658,SHOW,149,114.1452,16406.02,11877.62,4528.4
1/9/23,1138,SHOW,162,40.5088,6427.8,4104,2323.8
1/9/23,777,HOTEL,29,56.1446,1639.96,1179.8,302.33
1/9/23,779,HOTEL,21,69.8835,1525.33,1086.02,293.97
1/9/23,788,HOTEL,7,53.2375,390.82,299.25,51.5
1/9/23,7773,SHOW,68,66.414,4478.3,3113.79,1364.51
1/9/23,742,HOTEL,194,21.6137,4497.64,3104.7,977.47
1/9/23,3480,SHOW,60,72.9225,4454.15,2869.73,1584.42
1/9/23,774,HOTEL,77,41.2962,3217.65,2270.25,643.62
